# From MPC 26543
40P/Vaisala,e,11.4928,133.8401,47.2739,4.938463,0.0898083,0.63155162,7.2910,02/05.0/2015,2000,g  5.5,12.0
# From MPC 62882
41P/Tuttle-Giacobini-Kresak,e,9.2291,141.0839,62.0993,3.085556,0.1818460,0.66078044,214.6819,02/05.0/2015,2000,g 10.0,16.0
# From MPC 79344
42P/Neujmin,e,3.9844,150.2809,147.1393,4.875927,0.0915415,0.58408794,354.2994,02/05.0/2015,2000,g 13.0,6.0
# From MPC 84320
43P/Wolf-Harrington,e,15.9678,249.8556,191.5773,3.349962,0.1607475,0.59477652,269.7254,02/05.0/2015,2000,g  8.0,6.0
# From MPC 89313
44P/Reinmuth,e,5.8954,286.4661,58.2848,3.694427,0.1387981,0.42653290,353.4550,02/05.0/2015,2000,g  8.3,6.0
# From MPC 84320
45P/Honda-Mrkos-Pajdusakova,e,4.2517,88.9999,326.2982,3.023453,0.1874776,0.82414210,229.6853,02/05.0/2015,2000,g 13.5,8.0
# From MPC 88330
46P/Wirtanen,e,11.7558,82.1675,356.3529,3.088150,0.1816170,0.65905210,104.5545,02/05.0/2015,2000,g  9.0,6.0
# From NK 2718
47P/Ashbrook-Jackson,e,13.0324,356.9870,357.8057,4.121998,0.1177721,0.31676179,259.0965,02/05.0/2015,2000,g  1.0,11.2
# From MPC 75716
48P/Johnson,e,13.5129,116.0189,208.8870,3.550899,0.1472979,0.41745226,171.5754,02/05.0/2015,2000,g 10.0,6.0
# From MPC 79345
49P/Arend-Rigaux,e,19.0566,118.8309,332.9274,3.566845,0.1463112,0.60016839,176.2613,02/05.0/2015,2000,g 11.3,4.4
# From MPC 84320
50P/Arend,e,19.1380,355.1786,49.2268,4.085671,0.1193463,0.53042182,316.0600,02/05.0/2015,2000,g  9.5,6.0
# From MPC 79345
51P/Harrington,e,5.4244,83.6949,269.3025,3.714096,0.1376970,0.54244200,334.0501,02/05.0/2015,2000,g 10.0,8.0
# From MPC 88330
52P/Harrington-Abell,e,10.2315,336.8502,139.6033,3.857847,0.1300728,0.54036654,43.5098,02/05.0/2015,2000,g 13.5,6.0
# From MPC 84320
53P/Van Biesbroeck,e,6.6082,148.9225,134.1591,5.412303,0.0782764,0.55138300,324.7848,02/05.0/2015,2000,g  7.7,4.8
# From NK 2713
54P/de Vico-Swift-NEAT,e,6.0582,358.8654,1.9337,3.793524,0.1333951,0.42443256,253.1927,02/05.0/2015,2000,g 10.0,6.0
# From MPC 31070
55P/Tempel-Tuttle,e,162.4364,235.3735,172.5979,10.34161,0.0296361,0.90574426,183.1856,02/05.0/2015,2000,g 10.0,10.0
# From MPC 75716
56P/Slaughter-Burnham,e,8.1477,345.9890,44.2508,5.085647,0.0859379,0.50688401,314.4978,02/05.0/2015,2000,g  8.5,6.0
# From MPC 79345
57P/du Toit-Neujmin-Delporte,e,2.8479,188.8127,115.2161,3.452260,0.1536558,0.49922573,343.6696,02/05.0/2015,2000,g 12.5,6.0
# From MPC 65938
58P/Jackson-Neujmin,e,13.5252,160.5763,200.2925,4.061603,0.1204087,0.66333326,124.1803,02/05.0/2015,2000,g 15.5,6.0
# From MPC 64498
59P/Kearns-Kwee,e,9.3459,312.8407,127.7953,4.491766,0.1035329,0.47603181,223.4249,02/05.0/2015,2000,g  7.0,6.0
# From MPC 79654
60P/Tsuchinshan,e,3.6099,267.6721,216.4707,3.509294,0.1499251,0.53864611,149.4976,02/05.0/2015,2000,g 11.5,6.0
# From MPC 79345
61P/Shajn-Schaldach,e,6.0056,163.0203,221.9147,3.681921,0.1395058,0.42589866,326.6346,02/05.0/2015,2000,g  6.0,10.0
# From MPC 62881
62P/Tsuchinshan,e,9.7120,90.2902,30.2913,3.439089,0.1545393,0.59794833,203.1847,02/05.0/2015,2000,g  8.0,10.0
# From MPC 84320
63P/Wild,e,19.7817,357.9833,169.0705,5.591106,0.0745517,0.65107429,49.5818,02/05.0/2015,2000,g 10.5,6.0
# From MPC 66706
64P/Swift-Gehrels,e,8.9404,300.0916,97.1189,4.451235,0.1049502,0.68784771,216.4772,02/05.0/2015,2000,g  8.5,12.0
# From MPC 92276
65P/Gunn,e,9.1975,63.8072,211.4116,3.887779,0.1285736,0.25856431,234.5301,02/05.0/2015,2000,g  5.0,6.0
# From MPC 48097
66P/du Toit,e,18.6699,21.9771,257.3431,6.024859,0.0666475,0.78661097,280.0161,02/05.0/2015,2000,g 12.0,3.6
# From MPC 89011
67P/Churyumov-Gerasimenko,e,7.0401,50.1387,12.7903,3.462594,0.1529684,0.64094712,331.0772,02/05.0/2015,2000,g 11.0,4.0
# From MPC 75716
68P/Klemola,e,11.1448,175.3500,153.9464,4.896494,0.0909654,0.63933680,201.1574,02/05.0/2015,2000,g 10.0,4.0
# From MPC 77020
69P/Taylor,e,22.0490,104.8510,343.6643,3.887268,0.1285989,0.41410200,166.9326,02/05.0/2015,2000,g  9.5,12.0
# From MPC 92276
70P/Kojima,e,6.6003,119.2717,1.9701,3.675485,0.1398724,0.45403256,15.0062,02/05.0/2015,2000,g 11.0,6.0
# From NK 2721
71P/Clark,e,9.4527,59.5700,208.9931,3.132867,0.1777424,0.49572630,204.3272,02/05.0/2015,2000,g  9.8,6.0
# From MPC 89011
72P/Denning-Fujikawa,e,9.1701,36.0832,337.8831,4.338640,0.1090621,0.81927140,22.7225,02/05.0/2015,2000,g 17.5,10.0
# From NK 2710
73P/Schwassmann-Wachmann,e,11.2513,69.7530,199.4070,3.088061,0.1816249,0.68622377,220.0089,02/05.0/2015,2000,g 11.5,6.0
# From MPC 75717
74P/Smirnova-Chernykh,e,6.6515,77.0641,86.6733,4.160806,0.1161282,0.14892778,234.0891,02/05.0/2015,2000,g  5.0,6.0
# From MPC 82322
76P/West-Kohoutek-Ikemura,e,30.4808,84.1271,0.0689,3.470874,0.1524213,0.53862337,97.2983,02/05.0/2015,2000,g  8.0,12.0
# From MPC 84320
77P/Longmore,e,24.3337,14.8477,196.8419,3.615981,0.1433392,0.35407488,293.4857,02/05.0/2015,2000,g  7.0,8.0
# From MPC 79654
78P/Gehrels,e,6.2523,210.5631,192.7536,3.736559,0.1364572,0.46156009,152.8355,02/05.0/2015,2000,g  5.5,8.0
# From MPC 82722
79P/du Toit-Hartley,e,3.1453,280.6303,281.6876,2.945978,0.1949216,0.61874061,103.4313,02/05.0/2015,2000,g 16.0,4.0
# From MPC 89313
80P/Peters-Hartley,e,29.9224,259.8893,339.1298,4.022265,0.1221794,0.59905237,10.6251,02/05.0/2015,2000,g  9.0,8.0
# From MPC 84320
81P/Wild,e,3.2391,136.1254,41.6924,3.448393,0.1539143,0.53810241,278.2123,02/05.0/2015,2000,g  7.0,6.0
# From MPC 75717
82P/Gehrels,e,1.1271,239.3784,226.9504,4.144959,0.1167949,0.12354916,215.4388,02/05.0/2015,2000,g  5.0,8.0
# From MPC 69911
84P/Giclas,e,7.2836,112.3576,276.3046,3.636699,0.1421160,0.49596416,79.8057,02/05.0/2015,2000,g  9.5,8.0
# From MPC 79347
86P/Wild,e,15.4726,72.4099,179.1441,3.603494,0.1440849,0.37184668,351.7318,02/05.0/2015,2000,g 11.0,6.0
# From MPC 87068
87P/Bus,e,2.6008,181.8880,24.7326,3.440438,0.1544484,0.38913122,63.6901,02/05.0/2015,2000,g  7.2,10.0
# From MPC 92276
88P/Howell,e,4.3826,56.6979,235.9213,3.108883,0.1798033,0.56299977,349.1686,02/05.0/2015,2000,g 11.0,6.0
# From MPC 75717
89P/Russell,e,12.0520,41.5832,249.6494,3.761043,0.1351269,0.40763826,268.3717,02/05.0/2015,2000,g 11.5,6.0
# From NK 2719
90P/Gehrels,e,9.6347,13.2690,29.3237,6.067261,0.0659500,0.51008013,302.9335,02/05.0/2015,2000,g  8.5,6.0
# From MPC 84320
91P/Russell,e,14.0756,247.8520,354.5642,3.898585,0.1280394,0.32923516,90.4035,02/05.0/2015,2000,g  7.5,6.0
# From MPC 88331
92P/Sanguin,e,19.4436,181.4579,163.8026,5.361288,0.0793963,0.65950286,358.0770,02/05.0/2015,2000,g 12.0,6.0
# From NK 2707
93P/Lovas,e,12.2046,339.6347,74.9342,4.388488,0.1072091,0.61296929,279.0219,02/05.0/2015,2000,g  9.5,6.0
# From MPC 84320
94P/Russell,e,6.1849,70.8913,92.7297,3.510288,0.1498614,0.36440123,265.4846,02/05.0/2015,2000,g  9.0,6.0
# From MPC 75717
95P/Chiron,e,6.9393,209.2712,339.3601,13.63763,0.0195702,0.38222611,135.6442,02/05.0/2015,2000,g  6.3,2.0
# From NK 2733
96P/Machholz,e,58.2718,94.3131,14.7676,3.034482,0.1864564,0.95922846,174.3260,02/05.0/2015,2000,g 13.0,4.8
# From MPC 77020
97P/Metcalf-Brewington,e,17.8718,185.2006,228.2882,4.798833,0.0937563,0.45761393,118.5989,02/05.0/2015,2000,g  5.5,6.0
# From MPC 83523
98P/Takamizawa,e,10.5442,114.7394,157.8419,3.806736,0.1327012,0.56056444,72.8129,02/05.0/2015,2000,g  9.0,8.0
# From MPC 75718
99P/Kowal,e,4.3377,28.1797,174.1946,6.134681,0.0648658,0.22978406,190.1062,02/05.0/2015,2000,g  4.5,6.0
# From MPC 84321
100P/Hartley,e,25.5853,37.7730,181.8870,3.427644,0.1553140,0.41376165,294.4375,02/05.0/2015,2000,g  9.0,8.0
# From MPC 75718
101P/Chernykh,e,5.0391,116.4491,277.5686,5.784148,0.0708508,0.59697850,232.4887,02/05.0/2015,2000,g 10.0,4.8
# From MPC 86232
102P/Shoemaker,e,26.2687,339.7978,19.0662,3.742481,0.1361334,0.47306952,70.9660,02/05.0/2015,2000,g  6.5,8.0
# From NK 2714
103P/Hartley,e,13.6023,219.7464,181.3227,3.475413,0.1521228,0.69370189,237.4818,02/05.0/2015,2000,g  8.5,8.0
# From MPC 59599
104P/Kowal,e,10.2679,235.4699,200.6510,3.261218,0.1673534,0.63843921,290.5072,02/05.0/2015,2000,g 12.5,4.0
# From MPC 79869
105P/Singer Brewster,e,9.1750,192.4187,46.5372,3.467638,0.1526348,0.40934628,164.0949,02/05.0/2015,2000,g 11.5,6.0
# From MPC 92276
106P/Schuster,e,20.1468,50.5300,355.9389,3.757723,0.1353060,0.58856911,27.0370,02/05.0/2015,2000,g 14.0,4.8
# From MPC 75718
107P/Wilson-Harrington,e,2.7807,270.3166,91.5508,2.642138,0.2294938,0.62405234,83.6558,02/05.0/2015,2000,g 16.0,2.0
# From MPC 89313
108P/Ciffreo,e,13.0970,53.6686,358.0830,3.740990,0.1362148,0.54320587,14.9250,02/05.0/2015,2000,g  8.0,12.0
# From ICA 105, 420
109P/Swift-Tuttle,e,112.9329,139.8892,153.1857,26.16471,0.0073643,0.96357606,59.5775,02/05.0/2015,2000,g  4.5,6.0
# From MPC 91618
110P/Hartley,e,11.6928,287.7147,167.7477,3.612091,0.1435708,0.31470019,7.0656,02/05.0/2015,2000,g  1.0,12.0
# From MPC 75718
111P/Helin-Roman-Crockett,e,4.2283,89.7717,2.1069,4.139956,0.1170066,0.10586448,87.1275,02/05.0/2015,2000,g  5.0,8.0
# From MPC 69910
112P/Urata-Niijima,e,24.2055,31.9097,21.4159,3.530924,0.1485496,0.58793862,87.7689,02/05.0/2015,2000,g 14.0,6.0
# From MPC 79348
113P/Spitaler,e,5.7760,14.3865,50.0128,3.681941,0.1395047,0.42452875,349.1569,02/05.0/2015,2000,g 13.5,4.0
# From MPC 82722
114P/Wiseman-Skiff,e,18.2835,271.0568,172.8563,3.542779,0.1478046,0.55517475,93.4445,02/05.0/2015,2000,g 11.5,6.0
# From MPC 76027
115P/Maury,e,11.6701,176.0669,121.1185,4.271317,0.1116507,0.51811907,136.1366,02/05.0/2015,2000,g 10.5,6.0
# From MPC 62583
116P/Wild,e,3.6084,21.0211,173.4043,3.484293,0.1515417,0.37264551,308.3420,02/05.0/2015,2000,g  2.5,10.0
# From MPC 84321
117P/Helin-Roman-Alu,e,8.6971,58.8879,222.6488,4.095896,0.1188997,0.25387563,37.4577,02/05.0/2015,2000,g  2.5,8.0
# From MPC 84321
118P/Shoemaker-Levy,e,8.5140,151.7271,302.3010,3.464022,0.1528738,0.42835007,283.8944,02/05.0/2015,2000,g 12.0,4.0
# From MPC 84628
119P/Parker-Hartley,e,5.1893,244.0299,181.4786,4.287753,0.1110093,0.29413071,34.1662,02/05.0/2015,2000,g  3.5,8.0
# From MPC 80901
120P/Mueller,e,8.8412,3.9488,29.9731,4.125783,0.1176101,0.34282899,83.8820,02/05.0/2015,2000,g 12.0,4.0
# From MPC 75718
121P/Shoemaker-Holt,e,20.1517,94.1772,11.8187,4.598598,0.0999461,0.18398049,51.9762,02/05.0/2015,2000,g  6.5,8.0
# From MPC 75718
122P/de Vico,e,85.5069,79.6174,13.0352,17.66233,0.0132780,0.96267379,93.6807,02/05.0/2015,2000,g  7.5,5.2
# From MPC 79345
123P/West-Hartley,e,15.3533,46.5450,102.8816,3.860532,0.1299372,0.44927841,170.2936,02/05.0/2015,2000,g  4.0,10.0
# From MPC 87068
124P/Mrkos,e,31.5289,0.4093,183.7311,3.317114,0.1631411,0.50395297,49.1632,02/05.0/2015,2000,g 13.5,2.8
# From MPC 84027
125P/Spacewatch,e,9.9880,153.1941,87.1568,3.126189,0.1783122,0.51249952,128.0329,02/05.0/2015,2000,g 13.0,6.0
# From MPC 66205
126P/IRAS,e,45.7683,357.8220,356.7188,5.643939,0.0735073,0.69523666,133.1119,02/05.0/2015,2000,g  6.0,8.0
# From MPC 84321
127P/Holt-Olmstead,e,14.3018,13.6567,6.7311,3.450138,0.1537975,0.36077240,297.4252,02/05.0/2015,2000,g 11.0,6.0
# From MPC 75719
128P-B/Shoemaker-Holt,e,4.3631,214.3130,210.5556,4.504468,0.1030953,0.32174888,287.2552,02/05.0/2015,2000,g  8.5,4.0
# From MPC 82322
129P/Shoemaker-Levy,e,3.4432,184.8920,309.2088,4.279592,0.1113270,0.08556035,40.2203,02/05.0/2015,2000,g 11.0,4.0
# From MPC 78188
130P/McNaught-Hughes,e,6.4130,82.1805,231.7426,3.429499,0.1551880,0.46006141,194.5800,02/05.0/2015,2000,g 10.0,6.0
# From MPC 76027
131P/Mueller,e,7.3550,214.1968,179.2081,3.678403,0.1397060,0.34287151,157.3632,02/05.0/2015,2000,g 11.0,4.0
# From MPC 75719
132P/Helin-Roman-Alu,e,5.7784,178.3438,221.1946,4.081757,0.1195180,0.53255735,30.9775,02/05.0/2015,2000,g 11.0,6.0
# From MPC 75719
133P/Elst-Pizarro,e,1.3871,160.1510,132.0143,3.158853,0.1755537,0.16109966,127.5878,02/05.0/2015,2000,g 15.4,2.0
# From MPC 89012
134P/Kowal-Vavrova,e,4.3485,202.1140,18.5959,6.235083,0.0633054,0.58760329,16.4262,02/05.0/2015,2000,g 11.5,4.0
# From MPC 75719
135P/Shoemaker-Levy,e,6.0618,213.1021,21.9514,3.802134,0.1329423,0.29521417,12.6818,02/05.0/2015,2000,g  7.0,8.0
# From MPC 84321
136P/Mueller,e,9.4162,137.4533,225.2421,4.202339,0.1144109,0.29126187,304.9105,02/05.0/2015,2000,g 11.0,4.0
# From MPC 75719
137P/Shoemaker-Levy,e,4.8514,233.0681,141.0357,4.516069,0.1026983,0.57228090,215.3730,02/05.0/2015,2000,g 11.0,4.0
# From MPC 65938
138P/Shoemaker-Levy,e,10.0843,309.3849,95.6087,3.621638,0.1430035,0.52992363,138.5524,02/05.0/2015,2000,g 15.0,6.0
# From MPC 89012
139P/Vaisala-Oterma,e,2.3333,242.2654,166.2008,4.527893,0.1022963,0.24674611,253.5555,02/05.0/2015,2000,g  9.5,4.0
# From MPC 79345
140P/Bowell-Skiff,e,3.8212,343.3963,172.9637,6.449209,0.0601789,0.69180601,348.8856,02/05.0/2015,2000,g 11.5,6.0
# From MPC 79351
141P/Machholz,e,12.8102,246.0170,149.4866,3.021382,0.1876703,0.74818482,322.2962,02/05.0/2015,2000,g 12.0,12.0
# From MPC 71683
142P/Ge-Wang,e,12.3197,176.4920,175.3914,4.954203,0.0893806,0.49849566,153.2795,02/05.0/2015,2000,g  8.5,6.0
# From MPC 78188
143P/Kowal-Mrkos,e,4.6918,245.3079,320.7878,4.296064,0.1106873,0.40943466,228.5242,02/05.0/2015,2000,g 13.5,2.0
# From MPC 84321
144P/Kushida,e,4.1147,245.5209,216.1008,3.859277,0.1300005,0.62910717,285.5265,02/05.0/2015,2000,g  8.5,8.0
# From MPC 75720
145P/Shoemaker-Levy,e,11.2648,26.8432,10.4186,4.142697,0.1168905,0.54100846,250.2613,02/05.0/2015,2000,g 13.5,4.0
# From MPC 75720
146P/Shoemaker-LINEAR,e,23.0787,53.4607,317.0095,4.038143,0.1214595,0.64600757,297.9157,02/05.0/2015,2000,g 15.0,4.0
# From MPC 75720
147P/Kushida-Muramatsu,e,2.3689,93.7345,347.0099,3.801872,0.1329560,0.27751071,308.4665,02/05.0/2015,2000,g 14.0,4.0
# From MPC 89730
148P/Anderson-LINEAR,e,3.6820,89.7805,6.6940,3.674106,0.1399512,0.53946624,341.9782,02/05.0/2015,2000,g 16.0,2.0
# From MPC 75720
149P/Mueller,e,29.7659,145.2687,43.5438,4.323357,0.1096409,0.38927586,198.5201,02/05.0/2015,2000,g  8.0,8.0
# From MPC 75720
150P/LONEOS,e,18.5047,272.4382,245.6390,3.884029,0.1287598,0.54672853,290.9917,02/05.0/2015,2000,g 13.5,4.0
# From MPC 79351
151P/Helin,e,4.7196,143.1566,216.2839,5.782457,0.0708819,0.57221997,342.6238,02/05.0/2015,2000,g 10.0,6.0
# From MPC 79346
152P/Helin-Lawrence,e,9.8682,91.8989,163.5869,4.493201,0.1034833,0.30721157,97.4434,02/05.0/2015,2000,g 11.5,4.0
# From MPC 46101
153P/Ikeya-Zhang,e,28.2242,93.5039,34.5156,51.00967,0.0027054,0.99018042,0.0000,03/21.5472/2002,2000,g  7.0,4.0
# From MPC 87068
154P/Brewington,e,17.8647,343.4385,48.9955,4.885997,0.0912587,0.67155799,38.2681,02/05.0/2015,2000,g  2.5,12.0
# From MPC 75720
155P/Shoemaker,e,6.4043,97.2882,14.6759,6.585108,0.0583257,0.72747498,258.3561,02/05.0/2015,2000,g 10.0,4.8
# From MPC 75721
156P/Russell-LINEAR,e,20.7778,38.9419,357.8538,3.596269,0.1445193,0.55935382,42.5434,02/05.0/2015,2000,g 15.5,2.0
# From MPC 84321
157P/Tritton,e,7.2862,300.0071,148.8828,3.409755,0.1565378,0.60175559,283.0946,02/05.0/2015,2000,g 10.0,4.0
# From MPC 76027
158P/Kowal-LINEAR,e,7.9078,137.2728,236.9148,4.730051,0.0958088,0.03101289,78.6925,02/05.0/2015,2000,g  9.0,4.0
# From MPC 75721
159P/LONEOS,e,23.4637,55.0699,4.8694,5.860100,0.0694779,0.38214784,276.4112,02/05.0/2015,2000,g 10.0,4.0
# From MPC 80901
160P/LINEAR,e,17.8239,336.0971,18.3240,3.950241,0.1255361,0.48915040,108.4181,02/05.0/2015,2000,g 15.5,2.0
# From MPC 75721
161P/Hartley-IRAS,e,95.6105,1.2635,46.9803,7.719182,0.0459565,0.83603241,161.5399,02/05.0/2015,2000,g  8.5,6.0
# From MPC 79346
162P/Siding Spring,e,27.7860,31.2155,356.4099,3.056370,0.1844570,0.59516933,331.0418,02/05.0/2015,2000,g 12.0,4.0
# From MPC 78188
163P/NEAT,e,12.7183,102.1073,349.7871,3.765773,0.1348723,0.45290909,138.6642,02/05.0/2015,2000,g 14.5,4.0
# From MPC 78188
164P/Christensen,e,16.2618,88.3074,326.0052,3.657767,0.1408899,0.54021300,189.3783,02/05.0/2015,2000,g 11.0,4.0
# From MPC 75721
165P/LINEAR,e,15.9048,0.5366,126.2013,17.87172,0.0130453,0.61869609,69.7221,02/05.0/2015,2000,g 11.5,2.0
# From MPC 75722
166P/NEAT,e,15.3615,64.4280,322.3172,13.90794,0.0190025,0.38044835,88.2839,02/05.0/2015,2000,g  5.5,4.0
# From MPC 75722
167P/CINEOS,e,19.1026,295.8868,343.7324,16.16963,0.0151584,0.27076721,76.5556,02/05.0/2015,2000,g  9.5,2.0
# From MPC 82322
168P/Hergenrother,e,21.9696,356.3966,13.8281,3.616324,0.1433187,0.61007764,122.7015,02/05.0/2015,2000,g 15.5,4.0
# From MPC 84027
169P/NEAT,e,11.2948,176.1117,218.0495,2.605127,0.2344017,0.76681614,83.1482,02/05.0/2015,2000,g 16.0,2.0
# From MPC 89012
170P/Christensen,e,10.1279,142.9201,225.8243,4.198915,0.1145509,0.30442452,16.0426,02/05.0/2015,2000,g 12.0,4.0
# From MPC 79024
171P/Spahr,e,21.9507,101.7100,347.2039,3.555026,0.1470415,0.50275200,148.5771,02/05.0/2015,2000,g 13.5,4.0
# From MPC 88331
172P/Yeung,e,11.1605,31.6011,208.5931,4.222792,0.1135807,0.21347546,273.0908,02/05.0/2015,2000,g 13.0,4.0
# From MPC 75722
173P/Mueller,e,16.5095,100.4867,29.5142,5.689649,0.0726233,0.26223872,178.0815,02/05.0/2015,2000,g  7.5,4.0
# From MPC 79346
174P/Echeclus,e,4.3435,173.3364,162.9421,10.68363,0.0282245,0.45551801,357.8367,02/05.0/2015,2000,g  9.4,2.0
# From MPC 84321
175P/Hergenrother,e,6.0783,123.5871,56.0200,3.429149,0.1552117,0.43248616,96.5775,02/05.0/2015,2000,g 14.0,4.0
# From MPC 88331
176P/LINEAR,e,0.2348,345.9460,35.5643,3.194127,0.1726537,0.19292715,227.6258,02/05.0/2015,2000,g 15.1,2.0
# From MPC 75723
177P/Barnard,e,31.0900,271.9331,60.7792,24.47769,0.0081386,0.95411405,25.1229,02/05.0/2015,2000,g 15.0,4.0
# From MPC 87068
178P/Hug-Bell,e,10.9709,103.5445,296.7796,3.666817,0.1403687,0.47397156,78.8993,02/05.0/2015,2000,g 13.5,4.0
# From MPC 75723
179P/Jedicke,e,19.8574,115.6080,296.3167,5.938376,0.0681087,0.30677002,178.4875,02/05.0/2015,2000,g  2.5,8.0
# From MPC 92276
180P/NEAT,e,16.8782,84.6234,94.9526,3.858609,0.1300343,0.35510906,319.5446,02/05.0/2015,2000,g 11.0,4.0
# From MPC 89012
181P/Shoemaker-Levy,e,16.9804,37.6521,333.8442,3.841525,0.1309027,0.70746910,31.3703,02/05.0/2015,2000,g 11.5,4.0
# From MPC 88331
182P/LONEOS,e,16.2424,72.8379,53.8198,2.962551,0.1932882,0.65976237,206.0588,02/05.0/2015,2000,g 18.0,4.0
# From NK 2735
183P/Korlevic-Juric,e,18.7530,5.8395,160.9030,4.488487,0.1036464,0.13637969,255.5100,02/05.0/2015,2000,g 12.5,2.0
# From MPC 86232
184P/Lovas,e,1.5224,276.9328,79.0259,3.537372,0.1481436,0.60730488,82.1592,02/05.0/2015,2000,g 13.5,4.0
# From MPC 82722
185P/Petriew,e,13.9988,214.1000,181.9402,3.100231,0.1805565,0.69886291,163.5557,02/05.0/2015,2000,g 15.0,4.0
# From MPC 75723
186P/Garradd,e,28.5181,327.3052,286.5548,4.968515,0.0889947,0.12219499,219.8225,02/05.0/2015,2000,g  7.5,4.0
# From MPC 75724
187P/LINEAR,e,13.6571,110.8685,136.3642,4.564247,0.1010765,0.15879430,235.4215,02/05.0/2015,2000,g  9.0,4.0
# From MPC 75724
188P/LINEAR-Mueller,e,10.5114,358.9937,26.8493,4.381592,0.1074623,0.41500444,280.1315,02/05.0/2015,2000,g 11.5,4.0
# From NK 2724
189P/NEAT,e,20.2112,282.0699,16.0291,2.941714,0.1953455,0.59103202,181.9784,02/05.0/2015,2000,g 19.0,4.0
# From MPC 75724
190P/Mueller,e,2.1728,335.5549,50.4450,4.242896,0.1127744,0.52092421,311.7455,02/05.0/2015,2000,g 13.0,4.0
# From MPC 92277
191P/McNaught,e,8.7624,106.4093,274.5267,3.530350,0.1485859,0.42084951,40.8097,02/05.0/2015,2000,g 13.0,4.0
# From MPC 75724
192P/Shoemaker-Levy,e,24.5362,51.6103,313.0536,6.476189,0.0598032,0.77181215,156.1433,02/05.0/2015,2000,g 15.0,4.0
# From MPC 91618
193P/LINEAR-NEAT,e,10.6871,335.1945,8.4448,3.576239,0.1457351,0.39427617,10.5382,02/05.0/2015,2000,g 14.0,4.0
# From MPC 75724
194P/LINEAR,e,11.1376,351.9931,130.6853,4.000219,0.1231908,0.57549453,311.7813,02/05.0/2015,2000,g 16.0,4.0
# From MPC 75724
195P/Hill,e,36.3724,243.1700,249.5948,6.478962,0.0597649,0.31618860,131.7238,02/05.0/2015,2000,g  8.5,4.0
# From MPC 79349
196P/Tichy,e,19.3769,24.2569,11.9561,3.775482,0.1343524,0.43450598,342.5557,02/05.0/2015,2000,g 13.5,4.0
# From MPC 82322
197P/LINEAR,e,25.5445,66.3875,188.7135,2.865497,0.2031908,0.62963351,138.6318,02/05.0/2015,2000,g 16.5,2.0
# From MPC 65937
198P/ODAS,e,1.3398,358.3880,69.2846,3.598026,0.1444134,0.44382928,156.7640,02/05.0/2015,2000,g 12.5,4.0
# From MPC 75725
199P/Shoemaker,e,24.8864,92.3617,191.5096,5.914560,0.0685205,0.50340323,146.6568,02/05.0/2015,2000,g 10.0,4.0
# From MPC 75725
200P/Larsen,e,12.1096,234.7980,134.0854,4.927529,0.0901074,0.33099946,212.6043,02/05.0/2015,2000,g  9.0,4.0
# From MPC 92277
201P/LONEOS,e,7.0334,35.2396,25.0587,3.458442,0.1532439,0.61278003,3.2781,02/05.0/2015,2000,g 14.0,4.0
# From MPC 75725
202P/Scotti,e,2.1876,194.5259,255.6838,3.772221,0.1345266,0.33232693,293.8435,02/05.0/2015,2000,g 13.5,4.0
# From MPC 75725
203P/Korlevic,e,2.9770,290.3888,155.1277,4.660303,0.0979677,0.31581901,178.3289,02/05.0/2015,2000,g 14.5,2.0
# From MPC 79352
204P/LINEAR-NEAT,e,6.5887,109.0721,355.0577,3.656050,0.1409892,0.47215950,316.3554,02/05.0/2015,2000,g 14.0,4.0
# From MPC 79346
205P/Giacobini,e,15.2844,179.6191,154.2374,3.548687,0.1474357,0.56698237,345.5321,02/05.0/2015,2000,g 13.0,4.0
# From MPC 75725
206P/Barnard-Boattini,e,32.9308,204.0728,181.5754,3.240513,0.1689598,0.64643499,27.2165,02/05.0/2015,2000,g 19.0,4.0
# From MPC 75725
207P/NEAT,e,10.1578,200.5637,271.2510,3.878807,0.1290199,0.75831112,293.9132,02/05.0/2015,2000,g 16.0,4.0
# From MPC 75725
208P/McMillan,e,4.4081,36.4251,310.5744,4.050559,0.1209015,0.37200399,297.9801,02/05.0/2015,2000,g 12.5,4.0
# From MPC 90771
209P/LINEAR,e,21.2373,62.8150,152.4132,2.963220,0.1932227,0.67285922,53.0697,02/05.0/2015,2000,g 17.0,2.0
# From MPC 89013
210P/Christensen,e,10.2399,93.8204,345.8267,3.170575,0.1745810,0.83242969,29.9858,02/05.0/2015,2000,g 13.5,4.0
# From MPC 84322
211P/Hill,e,18.8878,117.2707,4.3968,3.558144,0.1468482,0.33930638,307.6861,02/05.0/2015,2000,g 12.5,4.0
# From MPC 75726
212P/NEAT,e,22.4289,98.9035,15.0277,3.919081,0.1270363,0.58027335,285.8982,02/05.0/2015,2000,g 17.0,2.0
# From MPC 88331
213P/Van Ness,e,10.4788,311.7573,4.0275,3.376271,0.1588722,0.40210742,207.0719,02/05.0/2015,2000,g 10.5,4.0
# From MPC 79351
214P/LINEAR,e,15.2042,348.2715,190.2887,3.611265,0.1436200,0.48740080,319.6706,02/05.0/2015,2000,g 13.0,4.0
# From MPC 81861
215P/NEAT,e,10.1678,65.8355,251.0783,4.306012,0.1103040,0.20663994,174.6895,02/05.0/2015,2000,g 11.0,4.0
# From MPC 84322
